cigarrillos;20;9;1;2,vodka;19;3,naipes;15,
cigarrillos;32,vodka;22,naipes;15,
cigarrillos;9
cigarrillos;58
cigarrillos;92
cigarrillos;29
cigarrillos;38
cigarrillos;20
cigarrillos;5
cigarrillos;64
cigarrillos;14
cigarrillos;52
cigarrillos;21
cigarrillos;32
cigarrillos;84
cigarrillos;12
cigarrillos;91
cigarrillos;47
cigarrillos;33
cigarrillos;12
cigarrillos;52
cigarrillos;3
cigarrillos;71
cigarrillos;32
cigarrillos;7
cigarrillos;63
cigarrillos;72
cigarrillos;61
cigarrillos;73
cigarrillos;27
cigarrillos;55
cigarrillos;91
cigarrillos;96
cigarrillos;68
cigarrillos;62
cigarrillos;48
cigarrillos;66
cigarrillos;19
cigarrillos;93
cigarrillos;41
cigarrillos;13
cigarrillos;27
cigarrillos;8
cigarrillos;77
cigarrillos;86
cigarrillos;89
cigarrillos;38
cigarrillos;12
cigarrillos;83
cigarrillos;58
cigarrillos;14
cigarrillos;7
cigarrillos;30
cigarrillos;41
cigarrillos;26
cigarrillos;1
cigarrillos;61
cigarrillos;85
cigarrillos;72
cigarrillos;63
cigarrillos;31
cigarrillos;69
cigarrillos;22
cigarrillos;84
cigarrillos;52
cigarrillos;64
cigarrillos;21
cigarrillos;15
cigarrillos;34
cigarrillos;79
cigarrillos;9
cigarrillos;44
cigarrillos;68
cigarrillos;53
cigarrillos;30
cigarrillos;24
cigarrillos;29
cigarrillos;87
cigarrillos;33
cigarrillos;48
cigarrillos;20
cigarrillos;42
cigarrillos;48
cigarrillos;91
cigarrillos;75
cigarrillos;16
cigarrillos;63
cigarrillos;3
cigarrillos;42
cigarrillos;67
cigarrillos;93
cigarrillos;96
cigarrillos;46
cigarrillos;37
cigarrillos;53
cigarrillos;43
cigarrillos;38
cigarrillos;95
cigarrillos;89
cigarrillos;64
cigarrillos;38
cigarrillos;61
cigarrillos;1
cigarrillos;7
cigarrillos;89
cigarrillos;66
cigarrillos;16
cigarrillos;39
cigarrillos;95
cigarrillos;52
cigarrillos;21
cigarrillos;79
cigarrillos;41
cigarrillos;63
cigarrillos;92
cigarrillos;39
cigarrillos;18
cigarrillos;55
cigarrillos;93
cigarrillos;96
cigarrillos;26
cigarrillos;86
cigarrillos;71
cigarrillos;29
cigarrillos;98
cigarrillos;41
cigarrillos;51
cigarrillos;9
cigarrillos;77
cigarrillos;78
cigarrillos;51
cigarrillos;50
cigarrillos;44
cigarrillos;94
cigarrillos;97
cigarrillos;75
cigarrillos;80
cigarrillos;56
cigarrillos;88
cigarrillos;48
cigarrillos;92
cigarrillos;85
cigarrillos;99
cigarrillos;96
cigarrillos;49
cigarrillos;95
cigarrillos;61
cigarrillos;33
cigarrillos;17
cigarrillos;18
cigarrillos;94
cigarrillos;87
cigarrillos;96
cigarrillos;73
cigarrillos;93
cigarrillos;34
cigarrillos;64
cigarrillos;20
cigarrillos;49
cigarrillos;73
cigarrillos;10
cigarrillos;85
cigarrillos;74
cigarrillos;42
cigarrillos;90
cigarrillos;60
cigarrillos;7
cigarrillos;40
cigarrillos;49
cigarrillos;46
cigarrillos;28
cigarrillos;81
cigarrillos;34
cigarrillos;30
cigarrillos;99
cigarrillos;59
cigarrillos;42
cigarrillos;14
cigarrillos;23
cigarrillos;28
cigarrillos;7
cigarrillos;32
cigarrillos;7
cigarrillos;2
cigarrillos;35
cigarrillos;37
cigarrillos;90
cigarrillos;29
cigarrillos;1
cigarrillos;55
cigarrillos;83
cigarrillos;18
cigarrillos;72
cigarrillos;98
cigarrillos;76
cigarrillos;60
cigarrillos;20
cigarrillos;52
cigarrillos;30
cigarrillos;48
cigarrillos;46
cigarrillos;38
cigarrillos;35
cigarrillos;17
cigarrillos;96
cigarrillos;54
cigarrillos;83
vodka;71
vodka;72
vodka;76
vodka;79
vodka;9
vodka;93
vodka;8
vodka;32
vodka;53
vodka;30
vodka;48
vodka;39
vodka;98
vodka;17
vodka;45
vodka;86
vodka;100
vodka;64
vodka;14
vodka;88
vodka;33
vodka;70
vodka;36
vodka;93
vodka;61
vodka;50
vodka;60
vodka;26
vodka;72
vodka;29
vodka;91
vodka;55
vodka;6
vodka;46
vodka;64
vodka;13
vodka;19
vodka;9
vodka;96
vodka;18
vodka;22
vodka;1
vodka;48
vodka;94
vodka;3
vodka;30
vodka;89
vodka;4
vodka;19
vodka;7
vodka;17
vodka;13
vodka;88
vodka;97
vodka;70
vodka;27
vodka;59
vodka;74
vodka;18
vodka;38
vodka;86
vodka;14
vodka;79
vodka;20
vodka;69
vodka;12
vodka;40
vodka;36
vodka;100
vodka;67
vodka;63
vodka;89
vodka;95
vodka;7
vodka;22
vodka;4
vodka;67
vodka;20
vodka;52
vodka;81
vodka;80
vodka;56
vodka;80
vodka;71
vodka;49
vodka;37
vodka;32
vodka;18
vodka;97
vodka;69
vodka;46
vodka;7
vodka;5
vodka;84
vodka;18
vodka;15
vodka;79
vodka;79
vodka;27
vodka;77
vodka;77
vodka;44
vodka;78
vodka;49
vodka;52
vodka;10
vodka;22
vodka;61
vodka;42
vodka;28
vodka;45
vodka;11
vodka;97
vodka;62
vodka;73
vodka;3
vodka;35
vodka;18
vodka;100
vodka;46
vodka;69
vodka;4
vodka;9
vodka;47
vodka;4
vodka;78
vodka;41
vodka;51
vodka;32
vodka;49
vodka;5
vodka;37
vodka;72
vodka;55
vodka;96
vodka;3
vodka;41
vodka;55
vodka;37
vodka;48
vodka;58
vodka;76
vodka;46
vodka;13
vodka;61
vodka;87
vodka;76
vodka;19
vodka;20
vodka;47
vodka;88
vodka;12
vodka;33
vodka;79
vodka;74
vodka;55
vodka;77
vodka;41
vodka;62
vodka;25
vodka;95
vodka;60
vodka;19
vodka;54
vodka;9
vodka;23
vodka;13
vodka;52
vodka;19
vodka;62
vodka;64
vodka;22
vodka;84
vodka;37
vodka;53
vodka;8
vodka;46
vodka;29
vodka;28
vodka;81
vodka;4
vodka;19
vodka;37
vodka;72
vodka;78
vodka;68
vodka;26
vodka;81
vodka;85
vodka;35
vodka;64
vodka;12
vodka;59
vodka;99
vodka;63
vodka;82
vodka;93
vodka;93
vodka;21
vodka;11
vodka;85
vodka;39
vodka;64
naipes;25
naipes;26
naipes;7
naipes;41
naipes;21
naipes;17
naipes;11
naipes;11
naipes;38
naipes;46
naipes;43
naipes;71
naipes;29
naipes;47
naipes;97
naipes;15
naipes;72
naipes;14
naipes;25
naipes;78
naipes;36
naipes;27
naipes;89
naipes;19
naipes;52
naipes;53
naipes;48
naipes;29
naipes;71
naipes;74
naipes;86
naipes;42
naipes;35
naipes;53
naipes;18
naipes;68
naipes;7
naipes;28
naipes;35
naipes;47
naipes;100
naipes;58
naipes;69
naipes;56
naipes;25
naipes;64
naipes;61
naipes;96
naipes;88
naipes;43
naipes;1
naipes;33
naipes;13
naipes;83
naipes;19
naipes;55
naipes;15
naipes;82
naipes;20
naipes;33
naipes;30
naipes;60
naipes;92
naipes;65
naipes;100
naipes;31
naipes;86
naipes;46
naipes;72
naipes;50
naipes;72
naipes;5
naipes;25
naipes;34
naipes;44
naipes;4
naipes;15
naipes;64
naipes;11
naipes;84
naipes;15
naipes;45
naipes;73
naipes;72
naipes;82
naipes;62
naipes;61
naipes;41
naipes;78
naipes;34
naipes;79
naipes;66
naipes;65
naipes;40
naipes;43
naipes;49
naipes;18
naipes;47
naipes;24
naipes;97
naipes;89
naipes;39
naipes;51
naipes;36
naipes;42
naipes;77
naipes;81
naipes;75
naipes;14
naipes;78
naipes;91
naipes;6
naipes;88
naipes;14
naipes;49
naipes;94
naipes;6
naipes;96
naipes;30
naipes;28
naipes;81
naipes;1
naipes;31
naipes;49
naipes;65
naipes;99
naipes;76
naipes;52
naipes;15
naipes;11
naipes;77
naipes;90
naipes;15
naipes;21
naipes;53
naipes;16
naipes;69
naipes;95
naipes;49
naipes;43
naipes;85
naipes;41
naipes;32
naipes;75
naipes;11
naipes;91
naipes;83
naipes;81
naipes;35
naipes;76
naipes;65
naipes;57
naipes;47
naipes;60
naipes;19
naipes;74
naipes;68
naipes;14
naipes;58
naipes;42
naipes;66
naipes;49
naipes;55
naipes;83
naipes;49
naipes;89
naipes;60
naipes;18
naipes;67
naipes;14
naipes;36
naipes;86
naipes;62
naipes;9
naipes;96
naipes;85
naipes;23
naipes;42
naipes;76
naipes;50
naipes;25
naipes;7
naipes;42
naipes;50
naipes;13
naipes;19
naipes;54
naipes;31
naipes;51
naipes;15
naipes;24
naipes;58
naipes;12
naipes;73
naipes;34
naipes;48
naipes;45
naipes;62
naipes;78
naipes;19
naipes;19
naipes;85
