cigarrillos;17;12;10,vodka;3;2,naipes;16;20;16;8;15,
cigarrillos;39,vodka;5,naipes;75,
cigarrillos;3
cigarrillos;37
cigarrillos;53
cigarrillos;49
cigarrillos;8
cigarrillos;22
cigarrillos;8
cigarrillos;24
cigarrillos;49
cigarrillos;13
cigarrillos;44
cigarrillos;58
cigarrillos;24
cigarrillos;65
cigarrillos;97
cigarrillos;70
cigarrillos;21
cigarrillos;59
cigarrillos;63
cigarrillos;12
cigarrillos;37
cigarrillos;60
cigarrillos;39
cigarrillos;23
cigarrillos;57
cigarrillos;3
cigarrillos;73
cigarrillos;13
cigarrillos;3
cigarrillos;87
cigarrillos;97
cigarrillos;13
cigarrillos;48
cigarrillos;48
cigarrillos;89
cigarrillos;41
cigarrillos;87
cigarrillos;22
cigarrillos;95
cigarrillos;87
cigarrillos;87
cigarrillos;83
cigarrillos;5
cigarrillos;25
cigarrillos;56
cigarrillos;13
cigarrillos;17
cigarrillos;50
cigarrillos;52
cigarrillos;53
cigarrillos;10
cigarrillos;61
cigarrillos;47
cigarrillos;78
cigarrillos;27
cigarrillos;1
cigarrillos;42
cigarrillos;86
cigarrillos;32
cigarrillos;36
cigarrillos;4
cigarrillos;48
cigarrillos;22
cigarrillos;66
cigarrillos;15
cigarrillos;35
cigarrillos;58
cigarrillos;87
cigarrillos;34
cigarrillos;11
cigarrillos;4
cigarrillos;64
cigarrillos;51
cigarrillos;53
cigarrillos;59
cigarrillos;93
cigarrillos;70
cigarrillos;44
cigarrillos;64
cigarrillos;54
cigarrillos;33
cigarrillos;3
cigarrillos;55
cigarrillos;95
cigarrillos;38
cigarrillos;34
cigarrillos;41
cigarrillos;64
cigarrillos;2
cigarrillos;42
cigarrillos;67
cigarrillos;64
cigarrillos;15
cigarrillos;25
cigarrillos;99
cigarrillos;48
cigarrillos;30
cigarrillos;77
cigarrillos;11
cigarrillos;1
cigarrillos;46
cigarrillos;42
cigarrillos;38
cigarrillos;10
cigarrillos;55
cigarrillos;79
cigarrillos;99
cigarrillos;12
cigarrillos;47
cigarrillos;73
cigarrillos;56
cigarrillos;61
cigarrillos;63
cigarrillos;99
cigarrillos;10
cigarrillos;10
cigarrillos;48
cigarrillos;20
cigarrillos;82
cigarrillos;47
cigarrillos;2
cigarrillos;28
cigarrillos;32
cigarrillos;55
cigarrillos;2
cigarrillos;73
cigarrillos;1
cigarrillos;19
cigarrillos;33
cigarrillos;21
cigarrillos;48
cigarrillos;33
cigarrillos;46
cigarrillos;71
cigarrillos;5
cigarrillos;66
cigarrillos;98
cigarrillos;37
cigarrillos;4
cigarrillos;44
cigarrillos;88
cigarrillos;39
cigarrillos;47
cigarrillos;44
cigarrillos;66
cigarrillos;51
cigarrillos;9
cigarrillos;70
cigarrillos;42
cigarrillos;56
cigarrillos;22
cigarrillos;83
cigarrillos;83
cigarrillos;17
cigarrillos;82
cigarrillos;38
cigarrillos;75
cigarrillos;73
cigarrillos;67
cigarrillos;93
cigarrillos;42
cigarrillos;100
cigarrillos;71
cigarrillos;17
cigarrillos;50
cigarrillos;84
cigarrillos;39
cigarrillos;11
cigarrillos;49
cigarrillos;70
cigarrillos;23
cigarrillos;2
cigarrillos;70
cigarrillos;92
cigarrillos;66
cigarrillos;51
cigarrillos;87
cigarrillos;97
cigarrillos;41
cigarrillos;41
cigarrillos;65
cigarrillos;8
cigarrillos;7
cigarrillos;23
cigarrillos;46
cigarrillos;84
cigarrillos;1
cigarrillos;42
cigarrillos;32
cigarrillos;10
cigarrillos;10
cigarrillos;96
cigarrillos;86
cigarrillos;36
cigarrillos;44
cigarrillos;23
cigarrillos;17
cigarrillos;81
cigarrillos;84
cigarrillos;33
cigarrillos;23
cigarrillos;24
cigarrillos;24
cigarrillos;93
vodka;63
vodka;76
vodka;45
vodka;9
vodka;21
vodka;97
vodka;34
vodka;99
vodka;44
vodka;32
vodka;48
vodka;77
vodka;31
vodka;43
vodka;67
vodka;19
vodka;60
vodka;23
vodka;76
vodka;11
vodka;87
vodka;34
vodka;80
vodka;24
vodka;21
vodka;55
vodka;89
vodka;2
vodka;47
vodka;2
vodka;3
vodka;6
vodka;68
vodka;84
vodka;77
