cigarrillos;16;12;12,vodka;17;7;18;8;14,naipes;15,
cigarrillos;40,vodka;64,naipes;15,
cigarrillos;100
cigarrillos;82
cigarrillos;5
cigarrillos;72
cigarrillos;64
cigarrillos;6
cigarrillos;12
cigarrillos;70
cigarrillos;93
cigarrillos;75
cigarrillos;36
cigarrillos;64
cigarrillos;46
cigarrillos;41
cigarrillos;27
cigarrillos;46
cigarrillos;88
cigarrillos;66
cigarrillos;38
cigarrillos;77
cigarrillos;66
cigarrillos;75
cigarrillos;54
cigarrillos;11
cigarrillos;63
cigarrillos;83
cigarrillos;29
cigarrillos;61
cigarrillos;56
cigarrillos;83
cigarrillos;80
cigarrillos;92
cigarrillos;20
cigarrillos;79
cigarrillos;34
cigarrillos;39
cigarrillos;32
cigarrillos;94
cigarrillos;7
cigarrillos;30
cigarrillos;74
cigarrillos;70
cigarrillos;9
cigarrillos;89
cigarrillos;7
cigarrillos;19
cigarrillos;83
cigarrillos;90
cigarrillos;35
cigarrillos;5
cigarrillos;9
cigarrillos;10
cigarrillos;16
cigarrillos;72
cigarrillos;99
cigarrillos;27
cigarrillos;46
cigarrillos;25
cigarrillos;11
cigarrillos;69
cigarrillos;90
cigarrillos;71
cigarrillos;73
cigarrillos;90
cigarrillos;91
cigarrillos;43
cigarrillos;62
cigarrillos;12
cigarrillos;44
cigarrillos;71
cigarrillos;23
cigarrillos;45
cigarrillos;59
cigarrillos;74
cigarrillos;33
cigarrillos;48
cigarrillos;65
cigarrillos;6
cigarrillos;41
cigarrillos;50
cigarrillos;74
cigarrillos;15
cigarrillos;73
cigarrillos;57
cigarrillos;25
cigarrillos;31
cigarrillos;78
cigarrillos;16
cigarrillos;99
cigarrillos;68
cigarrillos;19
cigarrillos;47
cigarrillos;99
cigarrillos;62
cigarrillos;97
cigarrillos;28
cigarrillos;30
cigarrillos;76
cigarrillos;100
cigarrillos;20
cigarrillos;98
cigarrillos;33
cigarrillos;32
cigarrillos;47
cigarrillos;36
cigarrillos;21
cigarrillos;85
cigarrillos;81
cigarrillos;85
cigarrillos;14
cigarrillos;78
cigarrillos;51
cigarrillos;36
cigarrillos;37
cigarrillos;13
cigarrillos;46
cigarrillos;28
cigarrillos;43
cigarrillos;28
cigarrillos;32
cigarrillos;3
cigarrillos;95
cigarrillos;32
cigarrillos;94
cigarrillos;8
cigarrillos;57
cigarrillos;69
cigarrillos;65
cigarrillos;67
cigarrillos;42
cigarrillos;65
cigarrillos;3
cigarrillos;67
cigarrillos;80
cigarrillos;5
cigarrillos;96
cigarrillos;4
cigarrillos;60
cigarrillos;25
cigarrillos;11
cigarrillos;73
cigarrillos;58
cigarrillos;68
cigarrillos;46
cigarrillos;37
cigarrillos;59
cigarrillos;68
cigarrillos;87
cigarrillos;44
cigarrillos;88
cigarrillos;12
cigarrillos;24
cigarrillos;80
cigarrillos;96
cigarrillos;95
cigarrillos;12
cigarrillos;94
cigarrillos;98
cigarrillos;39
cigarrillos;19
cigarrillos;52
cigarrillos;10
cigarrillos;2
cigarrillos;43
cigarrillos;96
cigarrillos;59
cigarrillos;66
cigarrillos;88
cigarrillos;27
cigarrillos;12
cigarrillos;93
cigarrillos;5
cigarrillos;85
cigarrillos;10
cigarrillos;77
cigarrillos;35
cigarrillos;93
cigarrillos;95
cigarrillos;18
cigarrillos;55
cigarrillos;14
cigarrillos;71
cigarrillos;47
cigarrillos;68
cigarrillos;16
cigarrillos;25
cigarrillos;5
cigarrillos;59
cigarrillos;74
cigarrillos;91
cigarrillos;19
cigarrillos;72
cigarrillos;54
cigarrillos;40
cigarrillos;18
cigarrillos;78
cigarrillos;33
cigarrillos;60
cigarrillos;61
cigarrillos;49
cigarrillos;41
cigarrillos;66
cigarrillos;24
cigarrillos;25
vodka;74
vodka;34
vodka;36
vodka;73
vodka;55
vodka;14
vodka;35
vodka;82
vodka;26
vodka;21
vodka;64
vodka;60
vodka;22
vodka;2
vodka;44
vodka;88
vodka;23
vodka;15
vodka;83
vodka;61
vodka;96
vodka;92
vodka;81
vodka;47
vodka;84
vodka;62
vodka;96
vodka;74
vodka;66
vodka;17
vodka;58
vodka;87
vodka;87
vodka;34
vodka;9
vodka;38
vodka;36
vodka;31
vodka;71
vodka;17
vodka;92
vodka;47
vodka;19
vodka;83
vodka;20
vodka;19
vodka;76
vodka;5
vodka;27
vodka;46
vodka;78
vodka;53
vodka;16
vodka;17
vodka;86
vodka;75
vodka;28
vodka;73
vodka;95
vodka;7
vodka;34
vodka;36
vodka;80
vodka;89
vodka;90
vodka;54
vodka;93
vodka;68
vodka;40
vodka;46
vodka;94
vodka;7
vodka;67
vodka;60
vodka;93
vodka;66
vodka;43
vodka;65
vodka;2
vodka;55
vodka;19
vodka;65
vodka;75
vodka;100
vodka;97
vodka;7
vodka;42
vodka;3
vodka;16
vodka;2
vodka;63
vodka;82
vodka;54
vodka;10
vodka;52
vodka;64
vodka;6
vodka;29
vodka;30
vodka;61
vodka;76
vodka;36
vodka;65
vodka;71
vodka;30
vodka;11
vodka;22
vodka;14
vodka;61
vodka;32
vodka;27
vodka;10
vodka;59
vodka;96
vodka;89
vodka;62
vodka;6
vodka;99
vodka;36
vodka;8
vodka;47
vodka;32
vodka;92
vodka;53
vodka;93
vodka;53
vodka;61
vodka;27
vodka;44
vodka;32
vodka;14
vodka;55
vodka;70
vodka;58
vodka;67
vodka;32
vodka;41
vodka;6
vodka;97
vodka;42
vodka;68
vodka;43
vodka;22
vodka;41
vodka;6
vodka;71
vodka;71
vodka;9
vodka;19
vodka;18
vodka;90
vodka;19
vodka;35
vodka;6
vodka;11
vodka;9
vodka;47
vodka;19
vodka;36
vodka;73
vodka;59
vodka;100
vodka;8
vodka;90
vodka;63
vodka;11
vodka;73
vodka;6
vodka;9
vodka;44
vodka;91
vodka;40
vodka;54
vodka;68
vodka;67
vodka;56
vodka;39
vodka;49
vodka;7
vodka;82
vodka;18
vodka;56
vodka;5
vodka;56
vodka;56
vodka;5
vodka;87
vodka;20
vodka;12
vodka;42
vodka;54
vodka;50
vodka;89
vodka;89
vodka;68
vodka;11
vodka;98
vodka;1
vodka;50
vodka;90
vodka;74
vodka;75
vodka;6
vodka;53
vodka;69
vodka;35
naipes;83
naipes;19
naipes;93
naipes;73
naipes;86
naipes;85
naipes;39
naipes;8
naipes;47
naipes;93
naipes;56
naipes;66
naipes;26
naipes;43
