cigarrillos;11;17;6,vodka;9;18,naipes;7;20;6;2;11,
cigarrillos;34,vodka;27,naipes;46,
cigarrillos;27
cigarrillos;77
cigarrillos;69
cigarrillos;7
cigarrillos;57
cigarrillos;67
cigarrillos;90
cigarrillos;56
cigarrillos;79
cigarrillos;13
cigarrillos;25
cigarrillos;100
cigarrillos;49
cigarrillos;68
cigarrillos;76
cigarrillos;56
cigarrillos;29
cigarrillos;2
cigarrillos;17
cigarrillos;25
cigarrillos;50
cigarrillos;65
cigarrillos;83
cigarrillos;56
cigarrillos;5
cigarrillos;8
cigarrillos;80
cigarrillos;63
cigarrillos;38
cigarrillos;55
cigarrillos;64
cigarrillos;85
cigarrillos;68
cigarrillos;13
cigarrillos;14
cigarrillos;98
cigarrillos;53
cigarrillos;55
cigarrillos;12
cigarrillos;100
cigarrillos;15
cigarrillos;55
cigarrillos;42
cigarrillos;24
cigarrillos;70
cigarrillos;42
cigarrillos;69
cigarrillos;84
cigarrillos;8
cigarrillos;51
cigarrillos;62
cigarrillos;59
cigarrillos;81
cigarrillos;58
cigarrillos;46
cigarrillos;44
cigarrillos;68
cigarrillos;81
cigarrillos;24
cigarrillos;51
cigarrillos;54
cigarrillos;79
cigarrillos;66
cigarrillos;6
cigarrillos;18
cigarrillos;90
cigarrillos;23
cigarrillos;41
cigarrillos;43
cigarrillos;7
cigarrillos;76
cigarrillos;29
cigarrillos;98
cigarrillos;49
cigarrillos;82
cigarrillos;14
cigarrillos;80
cigarrillos;69
cigarrillos;29
cigarrillos;62
cigarrillos;82
cigarrillos;44
cigarrillos;99
cigarrillos;43
cigarrillos;32
cigarrillos;15
cigarrillos;99
cigarrillos;59
cigarrillos;52
cigarrillos;1
cigarrillos;100
cigarrillos;59
cigarrillos;1
cigarrillos;95
cigarrillos;32
cigarrillos;51
cigarrillos;28
cigarrillos;32
cigarrillos;65
cigarrillos;40
cigarrillos;91
cigarrillos;51
cigarrillos;99
cigarrillos;88
cigarrillos;77
cigarrillos;14
cigarrillos;86
cigarrillos;58
cigarrillos;22
cigarrillos;50
cigarrillos;24
cigarrillos;18
cigarrillos;94
cigarrillos;40
cigarrillos;74
cigarrillos;31
cigarrillos;58
cigarrillos;8
cigarrillos;81
cigarrillos;94
cigarrillos;2
cigarrillos;55
cigarrillos;77
cigarrillos;33
cigarrillos;63
cigarrillos;83
cigarrillos;67
cigarrillos;43
cigarrillos;100
cigarrillos;25
cigarrillos;43
cigarrillos;96
cigarrillos;7
cigarrillos;69
cigarrillos;91
cigarrillos;91
cigarrillos;11
cigarrillos;45
cigarrillos;5
cigarrillos;32
cigarrillos;6
cigarrillos;12
cigarrillos;46
cigarrillos;100
cigarrillos;9
cigarrillos;73
cigarrillos;66
cigarrillos;57
cigarrillos;9
cigarrillos;87
cigarrillos;6
cigarrillos;34
cigarrillos;30
cigarrillos;41
cigarrillos;85
cigarrillos;13
cigarrillos;46
cigarrillos;66
cigarrillos;99
cigarrillos;7
cigarrillos;16
cigarrillos;57
cigarrillos;34
cigarrillos;70
cigarrillos;72
cigarrillos;86
cigarrillos;73
cigarrillos;22
cigarrillos;84
cigarrillos;82
cigarrillos;36
cigarrillos;28
cigarrillos;76
cigarrillos;49
cigarrillos;16
cigarrillos;85
cigarrillos;67
cigarrillos;90
cigarrillos;3
cigarrillos;17
cigarrillos;17
cigarrillos;32
cigarrillos;98
cigarrillos;94
cigarrillos;34
cigarrillos;6
cigarrillos;88
cigarrillos;83
cigarrillos;83
cigarrillos;79
